Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
197.56,198.85,192.89,198.62,6696600,4.0933315153659,205.222163030732,188.848836969268,195.2,193.94,194.96,204.19,195.75,196.484,199.262,197.0355,183.712,182.40495,197.324513889528,197.324513889528,197.324513889528,197.324513889528,197.324513889528,3.52419552077507,4.74795462463806,5.42129805113308,24.6639718284161,1333.33333333333,-1.27739947313484,57.0162838328504,-55.5230431602048,44.4769568397952,0.0178767422317116,22902372.0000001,58796148,18,0,138,21,0,0,0,0,0,0,0,2009,5,30.6,29.82,29.84,30.7,30.456,30.2925,28.5306,909.71,882.88,909.24,8504.08,8268.64,8418.77,199.64
198.25,201.02,196.7,199.64,5669300,3.86662493927245,205.204249878545,189.737750121455,198.62,195.2,193.94,199.7,197.56,196.472,199.056,197.471,184.793,182.23235,198.096342593019,198.096342593019,198.096342593019,198.096342593019,198.096342593019,3.43341673925443,4.48504704756133,5.34263390462357,23.5481284431704,1333.33333333333,-1.0213187902826,58.2253347543306,-48.061448427213,51.938551572787,0.0155426318223031,5782685.9999999,49379602.9999999,19,1,139,21,0,0,0,0,0,0,0,2009,5,30.74,30.6,29.82,30.32,30.4,30.3685,28.686,908.13,909.71,908.35,8474.85,8504.08,8469.11,198.79
201.25,203.04,197.7,198.79,4563400,3.66309543389821,205.130690867797,190.478309132204,199.64,198.62,195.2,194.96,198.25,197.238,198.741,197.8045,185.684,182.06765,198.327561728679,198.327561728679,198.327561728679,198.327561728679,198.327561728679,3.25536023818549,4.23910968568617,5.34244576857903,22.9256532861234,1333.33333333333,-1.55986926809944,56.7917308508099,-54.2794440380396,45.7205559619604,0.00926984954964603,-3878889.99999997,30437877.9999999,20,2,140,21,0,0,0,0,0,0,0,2009,5,30.64,30.74,30.6,29.51,30.333,30.4355,28.8112,903.47,908.13,883.92,8422.04,8474.85,8284.89,198.45
198.35,201.62,197.12,198.45,5434100,3.44812992793939,204.996259855879,191.203740144121,198.79,199.64,198.62,193.94,201.25,198.14,198.736,198.1,186.4708,181.85905,198.368374485786,198.368374485786,198.368374485786,198.368374485786,198.368374485786,3.05163665201258,4.00161507895145,5.28227107082339,22.1892712031188,1333.33333333333,-0.02518891687658,56.1957051587518,-56.7666422823702,43.2333577176298,0.00850140757602688,-1847594.00000002,32115531,21,3,141,21,0,0,0,0,0,0,0,2009,5,30.07,30.64,30.74,29.84,30.283,30.4595,28.9174,888.33,903.47,893.07,8292.13,8422.04,8331.32,196.95
198.53,199.52,196.2,196.95,3433700,3.37979518998816,204.960090379976,191.440909620024,198.45,198.79,199.64,195.2,198.35,198.49,198.044,198.2005,187.1712,181.62675,197.895582990524,197.895582990524,197.895582990524,197.895582990524,197.895582990524,2.7375895500023,3.74880997316162,5.14210885147886,21.248651812126,1333.33333333333,-3.39431990974641,53.5267119578605,-67.7395757132407,32.2604242867593,0.00993549787222076,-5150550,6901736.99999997,22,4,142,21,0,0,0,0,0,0,0,2009,5,29.97,30.07,30.64,29.82,30.221,30.4525,29.0052,887,888.33,882.88,8277.32,8292.13,8268.64,202.38
196.17,202.7,195.2,202.38,6202700,3.28439996922516,205.22979993845,192.09220006155,196.95,198.45,198.79,198.62,198.53,199.242,197.863,198.661,187.9714,181.43965,199.390388660349,199.390388660349,199.390388660349,199.390388660349,199.390388660349,2.89350604215946,3.57774918696119,5.3105296478018,21.0655372976156,1333.33333333333,-0.886429306038495,60.7871948647481,-28.0175566934894,71.9824433065106,0.0140634136293322,33680661,57126867.0000001,26,1,146,22,0,0,0,0,0,0,0,2009,5,31.09,29.97,30.07,30.6,30.26,30.5,29.1142,910.33,887,909.71,8473.49,8277.32,8504.08,202.98
203.02,206.14,202.61,202.98,6062500,3.02562368515357,205.258747370307,193.156252629693,202.38,196.95,198.45,199.64,196.17,199.91,198.191,199.2075,188.8308,181.2158,200.586925773566,200.586925773566,200.586925773566,200.586925773566,200.586925773566,3.03055165804145,3.46830968117724,5.19977753010167,21.5351225823651,1333.33333333333,1.64246369554332,61.5028872072733,-23.6283833211413,76.3716166788587,0.0140467611644772,3637499.99999997,66263124.9999999,27,2,147,22,0,0,0,0,0,0,0,2009,5,30.88,31.09,29.97,30.74,30.316,30.548,29.2276,893.06,910.33,908.13,8300.02,8473.49,8474.85,205.41
204.54,206.02,202.51,205.41,5332200,3.2213845911599,206.12426918232,193.23873081768,202.98,202.38,196.95,198.79,203.02,201.234,199.236,199.6815,189.5822,180.9895,202.194617182378,202.194617182378,202.194617182378,202.194617182378,202.194617182378,3.29723353193143,3.43409445132808,5.07907913509441,21.939842637816,1333.33333333333,5.36007386130488,64.3414702171235,-5.85223116313102,94.147768836869,0.0137053389221458,12957246,50549255.9999999,28,3,148,22,0,0,0,0,0,0,0,2009,5,31.23,30.88,31.09,30.64,30.488,30.593,29.3287999999999,906.83,893.06,903.47,8403.8,8300.02,8422.04,208.82
206.26,208.82,205.56,208.82,5291100,3.78894690965216,207.791393819304,192.635606180696,205.41,202.98,202.38,198.45,204.54,203.308,200.724,200.2135,190.4242,180.7758,204.403078121585,204.403078121585,204.403078121585,204.403078121585,204.403078121585,3.74061980313377,3.49539952168921,4.95985919687338,22.8037881564991,1333.33333333333,7.67247602351242,67.9165615012993,0,100,0.0133557042116013,18042651,56297303.9999999,29,4,149,22,0,0,0,0,0,0,0,2009,5,31.62,31.23,30.88,30.07,30.666,30.642,29.4311999999999,919.14,906.83,888.33,8500.33,8403.8,8292.13,213.49
209.57,215.02,209.47,213.49,6638100,4.73192116319464,210.499842326389,191.572157673611,208.82,205.41,202.98,196.95,206.26,206.616,202.553,201.036,191.3912,180.5919,207.432052081057,207.432052081057,207.432052081057,207.432052081057,207.432052081057,4.41790967597737,3.67990155254685,5.048440682811,24.467844771768,1333.33333333333,9.36987704918034,72.0495126494794,-6.80604982206406,93.1939501779359,0.00949272279204682,30999927.0000001,109196745,1,0,152,23,0,1,0,0,0,0,0,2009,6,32.52,31.62,31.23,29.97,30.936,30.732,29.5519999999999,942.87,919.14,887,8721.44,8500.33,8277.32,214.41
213.34,215.2,211.91,214.41,5241900,5.59855347858573,212.894106957172,190.499893042829,213.49,208.82,205.41,202.38,209.57,209.022,204.132,201.697,192.3744,180.39895,209.758034720704,209.758034720704,209.758034720704,209.758034720704,209.758034720704,4.97159365412006,3.93823997286149,4.92283777689593,26.0349317917231,1333.33333333333,7.94985399254858,72.7930701050371,-3.48631950573695,96.5136804942631,0.00819632606223625,4822547.99999993,69297918,2,1,153,23,0,0,0,0,0,0,0,2009,6,32.57,32.52,31.62,31.09,31.133,30.7945,29.6817999999999,944.74,942.87,910.33,8740.87,8721.44,8473.49,216.04
213.21,216.45,212.21,216.04,7058500,6.45213991429489,215.31827982859,189.50972017141,214.41,213.49,208.82,202.98,213.34,211.634,205.772,202.414,193.2058,180.2025,211.852023147136,211.852023147136,211.852023147136,211.852023147136,211.852023147136,5.47876379478316,4.24634473724582,4.87406364997479,27.6462320708187,1333.33333333333,8.21478661590864,74.1073449448504,-1.71476369719781,98.2852363028022,0.0071666121032534,11505355,101218890,3,2,154,23,0,0,0,0,0,0,0,2009,6,32.47,32.57,32.52,30.88,31.3059999999999,30.853,29.7787999999999,931.76,944.74,893.06,8675.24,8740.87,8300.02,220.36
217.87,220.84,217.47,220.36,7268900,7.59446301070761,218.523926021415,188.146073978585,216.04,214.41,213.49,205.41,213.21,214.624,207.929,203.335,194.1378,180.0573,214.688015431424,214.688015431424,214.688015431424,214.688015431424,214.688015431424,6.15829864806869,4.6287355194104,4.8687733892623,29.6332116374921,1333.33333333333,10.8506464107853,77.2447404858864,-1.7173524150268,98.2826475849732,0.00786385323685003,31401648.0000002,133893138,4,3,155,23,0,0,0,0,0,0,0,2009,6,32.83,32.47,32.57,31.23,31.5249999999999,30.929,29.8931999999999,942.46,931.76,906.83,8750.24,8675.24,8403.8,222.38
222.76,223.89,219.95,222.38,7354200,8.60435501726375,221.737710034528,187.320289965473,220.36,216.04,214.41,208.82,217.87,217.336,210.322,204.529,195.1412,179.9417,217.252010287616,217.252010287616,217.252010287616,217.252010287616,217.252010287616,6.78165730921188,5.05931987737069,4.80243243288642,31.7674633930736,1333.33333333333,12.058453010834,78.5533340574863,-4.87096774193546,95.1290322580646,0.00799213715495195,14855483.9999999,175618296,5,4,156,23,0,0,0,0,0,0,0,2009,6,32.87,32.83,32.47,31.62,31.8049999999999,31.044,30.0059999999999,940.09,942.46,919.14,8763.13,8750.24,8500.33,219.6
219.97,220.68,217.28,219.6,6191200,9.23663385654938,223.788767713099,186.842232286901,222.38,220.36,216.04,213.49,222.76,218.558,212.587,205.3155,195.9968,179.826,218.034673525077,218.034673525077,218.034673525077,218.034673525077,218.034673525077,6.97099349889146,5.44165460167485,4.82368725910882,32.8498437891332,1333.33333333333,11.5003808073115,72.3839294278649,-14.9529452771,85.0470547229,0.0117604772922668,-17211536,97387575.9999999,8,0,159,24,0,0,0,0,0,0,0,2009,6,32.77,32.87,32.83,32.52,32.0849999999999,31.153,30.1,939.14,940.09,942.87,8764.49,8763.13,8721.44,218.03
219.51,220.47,216.1,218.03,6503200,9.65675976766953,225.321019535339,186.693980464661,219.6,222.38,220.36,214.41,219.97,219.282,214.152,206.0075,196.877,179.6986,218.033115683385,218.033115683385,218.033115683385,218.033115683385,218.033115683385,6.91465013184393,5.73625370770866,4.79128102631533,33.4749053950131,1333.33333333333,7.73297756695326,69.0840652990389,-20.4252352736145,79.5747647263856,0.0131385348243135,-10210024,90004288,9,1,160,24,0,0,0,0,0,0,0,2009,6,33.02,32.77,32.87,32.57,32.2779999999999,31.269,30.2096,942.43,939.14,944.74,8763.06,8764.49,8740.87,216.52
218.33,219.16,213.55,216.52,6711000,9.80974181483076,226.467983629662,187.229016370339,218.03,219.6,222.38,216.04,219.51,219.378,215.506,206.8485,197.777,179.5535,217.528743788923,217.528743788923,217.528743788923,217.528743788923,217.528743788923,6.67125119604495,5.92325320537592,4.8497609530071,33.2692202079567,1333.33333333333,6.67060794166914,65.9690778963404,-25.6883931683513,74.3116068316487,0.0135821583984013,-10133609.9999999,112879020,10,2,161,24,0,0,0,0,0,0,0,2009,6,32.91,33.02,32.77,32.47,32.4809999999999,31.3985,30.3306,939.15,942.43,931.76,8739.02,8763.06,8675.24,214.71
216.1,217.08,214.4,214.71,5724600,9.5403665382503,226.916733076501,188.7552669235,216.52,218.03,219.6,220.36,218.33,218.248,216.436,207.836,198.5872,179.4183,216.589162525949,216.589162525949,216.589162525949,216.589162525949,216.589162525949,6.2601409050794,5.99063074531662,4.6947780277923,33.0782268199759,1333.33333333333,4.52753030524318,62.3405114477343,-31.9972115719762,68.0027884280238,0.00831356640473356,-10361526,113060850,11,3,162,24,0,0,0,0,0,0,0,2009,6,32.91,32.91,33.02,32.83,32.6489999999999,31.5685,30.4468,944.89,939.15,942.46,8770.92,8739.02,8750.24,212.63
213.64,214.06,210.82,212.63,5830900,9.00809897288095,226.786697945762,190.754302054238,214.71,216.52,218.03,222.38,216.1,216.298,216.817,208.7705,199.2954,179.29485,215.269441683966,215.269441683966,215.269441683966,215.269441683966,215.269441683966,5.70077938474935,5.93266047320317,4.63729388295,31.8530175363274,1333.33333333333,1.82453787951346,58.3673682145465,-39.2471244336005,60.7528755663995,0.00228254855808269,-12128272.0000001,108979521,12,4,163,24,0,0,0,0,0,0,0,2009,6,32.75,32.91,32.91,32.87,32.7619999999999,31.714,30.5518,946.21,944.89,940.09,8799.26,8770.92,8763.13,208.59
210.96,210.96,207.21,208.59,7466300,8.42515219290667,226.290304385814,192.589695614187,212.63,214.71,216.52,219.6,213.64,214.096,216.327,209.44,199.8386,179.1652,213.042961122644,213.042961122644,213.042961122644,213.042961122644,213.042961122644,4.87528783024862,5.72118594461226,4.69320146273928,29.8150498508051,1333.33333333333,-2.2951894702328,51.5016256932044,-71.5622076707202,28.4377923292798,0.00502785575426049,-30163851.9999999,99973757.0000001,15,0,166,25,0,0,0,0,0,0,0,2009,6,32.08,32.75,32.91,32.77,32.7179999999999,31.827,30.6258,923.72,946.21,939.14,8612.13,8799.26,8764.49,208.21
209.86,210.76,207.92,208.21,6093300,8.0410875639109,226.001675127822,193.837324872178,208.59,212.63,214.71,218.03,210.96,212.132,215.707,209.9195,200.3012,179.0206,211.431974081763,211.431974081763,211.431974081763,211.431974081763,211.431974081763,4.1426629618478,5.40548134805937,4.56082992968648,27.9226512856773,1333.33333333333,-2.89165617275313,50.8951951040923,-73.3395696913002,26.6604303086998,0.00625678719440233,-2315453.99999997,58434747,16,1,167,25,0,0,0,0,0,0,0,2009,6,31.77,32.08,32.75,33.02,32.6379999999999,31.8855,30.6829999999999,911.97,923.72,942.43,8504.67,8612.13,8763.06,207.79
208.3,210.07,205.99,207.79,6973200,7.69165036017071,225.710300720342,194.943699279659,208.21,208.59,212.63,216.52,209.86,210.386,214.882,210.327,200.771,178.90015,210.217982721175,210.217982721175,210.217982721175,210.217982721175,210.217982721175,3.4879550112563,5.02197608069875,4.52648493470887,26.1570225834277,1333.33333333333,-3.81873727087576,50.1917297685885,-87.8341516639389,12.1658483360611,0.00703184890898408,-2928744.00000011,56831580,17,2,168,25,0,0,0,0,0,0,0,2009,6,32.07,31.77,32.08,32.91,32.5979999999999,31.952,30.7475999999999,910.71,911.97,939.15,8497.18,8504.67,8739.02,207.24
208.05,209.55,206.71,207.24,6164200,7.24360078747977,225.23670157496,196.262298425041,207.79,208.21,208.59,214.71,208.3,208.892,213.57,210.7495,201.3258,178.77205,209.225321814117,209.225321814117,209.225321814117,209.225321814117,209.225321814117,2.89138376778709,4.59585761811642,4.40602172508681,24.5175102170531,1333.33333333333,-5.95389362860773,49.2320812521434,-93.0167597765363,6.9832402234637,0.00744667654971666,-3390309.99999989,52087490.0000001,18,3,169,25,0,0,0,0,0,0,0,2009,6,32.01,32.07,31.77,32.91,32.5159999999999,32.0205,30.8262,918.37,910.71,944.89,8555.6,8497.18,8770.92,210.26
209.31,210.44,207.5,210.26,8509600,6.64479772770112,224.629595455402,198.050404544598,207.24,207.79,208.21,212.63,208.05,208.418,212.358,211.34,201.9074,178.66115,209.570214542745,209.570214542745,209.570214542745,209.570214542745,209.570214542745,2.63194608395466,4.20307531128407,4.31987731615204,22.7782674577923,1333.33333333333,-5.45013040741074,54.388874920978,-76.1452513966481,23.8547486033519,0.011873662210089,25698991.9999998,100498376,19,4,170,25,0,0,0,0,0,0,0,2009,6,32.36,32.01,32.07,32.75,32.4649999999999,32.135,30.9024,921.23,918.37,946.21,8539.73,8555.6,8799.26,203.88
208.68,208.95,201.15,203.88,8240500,6.00478605166518,223.696072103331,199.67692789667,210.26,207.24,207.79,208.59,209.31,207.476,210.786,211.6865,202.2562,178.55375,207.67347636183,207.67347636183,207.67347636183,207.67347636183,207.67347636183,1.8897433848386,3.74040892599497,4.66202893642689,22.5750037725129,1333.33333333333,-7.15846994535519,44.1793002987952,-87.9947229551452,12.0052770448548,0.0161894975480634,-52574390,57106665.0000001,22,0,173,26,0,0,0,0,0,0,0,2009,6,31.39,32.36,32.01,32.08,32.3269999999999,32.206,30.9413999999999,893.04,921.23,923.72,8339.01,8539.73,8612.13,203.04
203.53,204.7,201.48,203.04,5793400,5.95253548365463,223.624570967309,199.814429032691,203.88,210.26,207.24,208.21,208.68,206.442,209.287,211.7195,202.5322,178.4572,206.12898424122,206.12898424122,206.12898424122,206.12898424122,206.12898424122,1.21970145949311,3.2362674326946,4.55902686953926,22.3862589218963,1333.33333333333,-6.87520066045957,43.0339147008517,-91.6886543535621,8.31134564643794,0.0161286844030373,-4866456.00000002,3823643.99999998,23,1,174,26,0,0,0,0,0,0,0,2009,6,31.32,31.39,32.36,31.77,32.1569999999999,32.2175,30.9799999999999,895.1,893.04,911.97,8322.91,8339.01,8504.67,204.85
204.57,206.32,203.48,204.85,4910600,5.82127323746447,223.455546474929,200.170453525071,203.04,203.88,210.26,207.79,203.53,205.854,208.12,211.813,202.9364,178.4305,205.702656160813,205.702656160813,205.702656160813,205.702656160813,205.702656160813,0.825227569726764,2.75405946010103,4.46766780742931,21.730873264201,1333.33333333333,-5.38980232772955,46.266584203714,-83.7291116974495,16.2708883025505,0.0173162359929352,8888186.00000001,9182822.00000002,24,2,175,26,0,0,0,0,0,0,0,2009,6,31.85,31.32,31.39,32.07,32.051,32.266,31.0361999999999,900.94,895.1,910.71,8299.86,8322.91,8497.18,208.09
203.7,208.16,203.46,208.09,6082900,5.69561428690709,223.338228573814,200.555771426186,204.85,203.04,203.88,207.24,204.57,206.024,207.458,211.947,203.2994,178.42325,206.498437440542,206.498437440542,206.498437440542,206.498437440542,206.498437440542,0.765224065553952,2.35629238119162,4.4842629640415,20.6035077272786,1333.33333333333,-3.08322854082251,51.565102452005,-64.4649257552484,35.5350742447517,0.0192028408474067,19708596.0000001,16302172,25,3,176,26,0,0,0,0,0,0,0,2009,6,32.47,31.85,31.32,32.01,32.007,32.328,31.1063999999999,920.26,900.94,918.37,8472.4,8299.86,8555.6,212.87
207.05,214.33,206.76,212.87,6506800,5.65040331582941,223.450306631659,200.848693368341,208.09,204.85,203.04,210.26,203.7,206.546,207.482,212.1495,203.6656,178.45115,208.622291627028,208.622291627028,208.622291627028,208.622291627028,208.622291627028,1.09080281224985,2.10319446740326,4.70467275232425,20.1304725306433,1333.33333333333,0.112872125288063,58.1254612348971,-39.3374741200828,60.6625258799172,0.0209757762662976,31102504,26352540.0000001,26,4,177,26,0,0,0,0,0,0,0,2009,6,32.54,32.47,31.85,32.36,31.986,32.374,31.1629999999999,918.9,920.26,921.23,8438.39,8472.4,8539.73,212.28
213.21,214.11,211.33,212.28,4334200,5.64176614750336,223.372532295007,200.805467704994,212.87,208.09,204.85,203.88,207.05,208.226,207.851,212.089,203.9848,178.4271,209.841527751352,209.841527751352,209.841527751352,209.841527751352,209.841527751352,1.28638954755576,1.93983348343376,4.56719612715823,19.691225562339,1333.33333333333,1.76902056666187,57.0974573099068,-38.2009994447529,61.7990005552471,0.0117137970490101,-2557178.00000001,-5244382.00000003,29,0,180,27,0,0,0,0,0,0,0,2009,6,32.62,32.54,32.47,31.39,32.04,32.379,31.2199999999999,927.23,918.9,893.04,8529.38,8438.39,8339.01,211.01
212.21,213.82,209.32,211.01,5182600,5.61932839215723,223.157656784315,200.680343215686,212.28,212.87,208.09,203.04,213.21,209.82,208.131,211.919,204.4082,178.3869,210.231018500901,210.231018500901,210.231018500901,210.231018500901,210.231018500901,1.32365676698282,1.81659814014357,4.56239640378979,18.7431506326079,1333.33333333333,1.34479611930262,54.8487571812376,-38.1042059008162,61.8957940991838,0.0122206856901357,-6581902.00000005,-17620840,30,1,181,27,1,0,1,0,0,0,0,2009,6,32.55,32.62,32.54,31.32,32.118,32.378,31.2947999999999,919.32,927.23,895.1,8447,8529.38,8322.91,209.7
212.31,213.41,209.28,209.7,4616900,5.55305378289696,222.708107565794,200.495892434206,211.01,212.28,212.87,204.85,212.21,210.79,208.322,211.602,204.7836,178.34965,210.054012333934,210.054012333934,210.054012333934,210.054012333934,210.054012333934,1.23326889881903,1.69993229187867,4.53151094637623,17.8520016102954,1333.33333333333,0.919197266470955,52.5497633856324,-35.1289833080427,64.8710166919574,0.0136593561151989,-6048139.00000001,-29271146,1,2,182,27,0,1,0,1,0,0,0,2009,7,32.57,32.55,32.62,31.85,32.168,32.383,31.3617999999999,923.33,919.32,900.94,8504.06,8447,8299.86,204.45
207.91,207.91,203.61,204.45,5030100,5.36893528109512,221.544370562191,200.06862943781,209.7,211.01,212.28,208.09,212.31,210.062,208.043,210.8065,205.0302,178.26345,208.186008222623,208.186008222623,208.186008222623,208.186008222623,208.186008222623,0.729594427763999,1.50586471905573,4.64283159306364,17.4814551618178,1333.33333333333,-1.34626519976839,44.49967673528,-74.9620637329288,25.0379362670712,0.0171644839872038,-26408025,-80028891.0000001,2,3,183,27,0,0,0,0,0,0,0,2009,7,31.85,32.57,32.55,32.47,32.152,32.334,31.4127999999999,896.42,923.33,920.26,8280.74,8504.06,8472.4,205.01
203.45,205.53,201.03,205.01,4520600,4.76970439335145,219.477408786703,200.398591213297,204.45,209.7,211.01,212.87,207.91,208.49,207.518,209.938,205.2796,178.25125,207.127338815082,207.127338815082,207.127338815082,207.127338815082,207.127338815082,0.371335575196525,1.27895889028389,4.63262933641624,17.6382411586968,1333.33333333333,-2.49690858936555,45.459437104736,-70.0751879699249,29.9248120300751,0.0104720825038449,2531536.00000001,-78522822,6,0,187,28,0,0,0,0,0,0,0,2009,7,31.68,31.85,32.57,32.54,32.084,32.2745,31.4545999999999,898.72,896.42,918.9,8324.87,8280.74,8438.39,198.51
